workerid,img_order,kind,selection,id,type,order,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
1,null,control,right,control_4,right,4,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,target,baseball,looks like,5,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'bad', u'good']",critical,competitor,panda,looks like,6,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,competitor,monkey,looks like,7,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'bad', u'good']",critical,target,cat,looks like,8,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'bad', u'good']",critical,target,house,looks like,9,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,competitor,hammer,looks like,10,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'bad', u'good']",critical,competitor,horse,looks like,11,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'bad', u'good']",critical,competitor,flower,looks like,12,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,competitor,rabbit,looks like,13,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,target,hedgehog,looks like,14,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,target,waspsnest,looks like,15,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'bad', u'good']",critical,competitor,sailboat,looks like,16,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,competitor,rainbow,looks like,17,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,competitor,zebra,looks like,18,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,target,railroad,looks like,19,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,target,reindeer,looks like,20,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,null,control,right,control_2,right,21,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,competitor,skateboard,looks like,22,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'bad', u'good']",critical,competitor,tadpole,looks like,23,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'bad', u'good']",critical,target,sundial,looks like,24,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,null,control,left,control_3,left,25,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'good', u'bad']",critical,target,shark,looks like,26,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'bad', u'good']",critical,competitor,wheel,looks like,27,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
1,"[u'bad', u'good']",critical,target,spoon,looks like,28,English,2,Male,30,,,Yes,,1,Windows,1080,1920,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,30OG32W0SVAVD7ZWF35P7AL9AWSNE3,1,Submitted,Thu Nov 29 02:32:05 PST 2018,Wed Nov 28 09:47:34 PST 2018,Wed Nov 28 09:52:05 PST 2018,,,,,,[],"""target""",1.7656166666666666
2,"[u'good', u'bad']",critical,competitor,rabbit,looks like,1,english,2,Male,29,no,,Yes,85,3,Windows,768,1366,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3YOH7BII0A6B7C0FDG2JFMSRGWQVKC,2,Submitted,Thu Nov 29 02:32:13 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 09:52:13 PST 2018,,,,,,[],"""target""",1.2204
2,"[u'bad', u'good']",critical,competitor,mouse,looks like,2,english,2,Male,29,no,,Yes,85,3,Windows,768,1366,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3YOH7BII0A6B7C0FDG2JFMSRGWQVKC,2,Submitted,Thu Nov 29 02:32:13 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 09:52:13 PST 2018,,,,,,[],"""target""",1.2204
2,"[u'bad', u'good']",critical,competitor,flower,looks like,3,english,2,Male,29,no,,Yes,85,3,Windows,768,1366,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3YOH7BII0A6B7C0FDG2JFMSRGWQVKC,2,Submitted,Thu Nov 29 02:32:13 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 09:52:13 PST 2018,,,,,,[],"""target""",1.2204
2,null,control,left,control_3,left,4,english,2,Male,29,no,,Yes,85,3,Windows,768,1366,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3YOH7BII0A6B7C0FDG2JFMSRGWQVKC,2,Submitted,Thu Nov 29 02:32:13 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 09:52:13 PST 2018,,,,,,[],"""target""",1.2204
2,"[u'bad', u'good']",critical,target,monkey,looks like,5,english,2,Male,29,no,,Yes,85,3,Windows,768,1366,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3YOH7BII0A6B7C0FDG2JFMSRGWQVKC,2,Submitted,Thu Nov 29 02:32:13 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 09:52:13 PST 2018,,,,,,[],"""target""",1.2204
2,"[u'good', u'bad']",critical,target,horse,looks like,6,english,2,Male,29,no,,Yes,85,3,Windows,768,1366,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3YOH7BII0A6B7C0FDG2JFMSRGWQVKC,2,Submitted,Thu Nov 29 02:32:13 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 09:52:13 PST 2018,,,,,,[],"""target""",1.2204
2,"[u'bad', u'good']",critical,target,house,looks like,7,english,2,Male,29,no,,Yes,85,3,Windows,768,1366,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3YOH7BII0A6B7C0FDG2JFMSRGWQVKC,2,Submitted,Thu Nov 29 02:32:13 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 09:52:13 PST 2018,,,,,,[],"""target""",1.2204
2,"[u'bad', u'good']",critical,competitor,cat,looks like,8,english,2,Male,29,no,,Yes,85,3,Windows,768,1366,Chrome,33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3F1QRTWYOPGKYJNR7H2JXH5ZOC6LY0,Take part in a linguistics experiment!,Click on images given things you read.,language research stanford fun cognitive science university explanations,$0.85,Wed Nov 28 09:47:27 PST 2018,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Fri Dec 28 09:47:27 PST 2018,https://requester.mturk.com/mturk/manageHIT?HITId=33QQ60S6ASH6UN6HEVDUCXFBE4XU00,3YOH7BII0A6B7C0FDG2JFMSRGWQVKC,2,Submitted,Thu Nov 29 02:32:13 PST 2018,Wed Nov 28 09:47:32 PST 2018,Wed Nov 28 09:52:13 PST 2018,,,,,,[],"""target""",1.2204
